arquivo             , classe     , intensidade_media , desvio_padrao     , entropia          , contraste          , homogeneidade
cafe_Luisa_1_4T.png , cafe_Luisa , 64.1115245627572  , 37.64310067528823 , 6.918198139773542 ,  798.2864276960786 , 0.15029589370223354
cafe_Luisa_2_4T.png , cafe_Luisa , 60.00887409979424 , 34.65439893157857 , 6.7516229490351085,  786.4102481617648 , 0.14402615969700014
cafe_Luisa_3_4T.png , cafe_Luisa , 70.01443930041152 , 43.59666705951226 , 7.049589740453562 , 1073.3932598039219 , 0.1355549583668594
cafe_Luisa_4_4T.png , cafe_Luisa , 63.01912037037037 , 37.37884299231798 , 6.653045875519088 ,  982.6086856617649 , 0.15153183042883664
cafe_Luisa_5_4T.png , cafe_Luisa , 65.98555812757202 , 38.28937335818873 , 6.93853086604615  ,  901.502711397059  , 0.1421966584968146
cafe_Luisa_6_4T.png , cafe_Luisa , 54.88892939814815 , 25.995710079045562, 6.412027356721773 ,  353.277374387255  , 0.1888415283644182
cafe_Luisa_7_4T.png , cafe_Luisa , 57.49380336934156 , 29.102000008642076, 6.564665849630352 ,  519.8589920343136 , 0.17731009007643583
cafe_Luisa_8_4T.png , cafe_Luisa , 51.42552662037037 , 26.929291801985208, 6.479285220494853 ,  412.2979473039216 , 0.18132414562148338
cafe_Luisa_9_4T.png , cafe_Luisa , 63.935101594650206, 37.61516550959556 , 6.869535280282954 ,  710.7661764705883 , 0.16378927077092084
milho1_10_4T.png    , milho1     , 86.2514654063786  , 52.33305458514868 , 7.342944496030234 , 1768.3228707107844 , 0.09060247474388133
milho1_11_4T.png    , milho1     , 90.06537808641976 , 51.358316560455165, 7.342080278349207 , 1558.269684436275  , 0.09872319882795445
milho1_12_4T.png    , milho1     , 82.54689686213992 , 44.69825126521015 , 7.091231965767426 , 1494.1511182598042 , 0.09179458425399803
milho1_13_4T.png    , milho1     , 70.34765946502057 , 42.231493587035914, 7.1123286278682905, 1131.4400888480393 , 0.10864665791465397
milho1_14_4T.png    , milho1     , 80.0569598765432  , 44.81839792551158 , 7.18890860676986  , 1286.4232689950982 , 0.10359283353076047
milho1_1_4T.png     , milho1     , 91.61812885802469 , 55.738093983674965, 7.356487117747338 , 1773.3100337009807 , 0.08409739950882629
milho1_2_4T.png     , milho1     , 78.03921553497942 , 44.48209153741594 , 7.1201904313534214,  984.1768841911764 , 0.11329789658076499
milho1_3_4T.png     , milho1     , 76.35704925411522 , 46.49588494847544 , 7.256818235304394 , 1025.137423406863  , 0.10889287221844815
milho1_4_4T.png     , milho1     , 81.39173418209876 , 44.76529456733103 , 7.187720924157603 , 1001.82265625      , 0.10204305477777494
milho1_5_4T.png     , milho1     , 79.33862204218107 , 50.79440521541376 , 7.333788134524264 , 1218.009773284314  , 0.10616493816565688
milho1_6_4T.png     , milho1     , 72.2989692644033  , 49.14861684236731 , 7.077361408132906 ,  863.8042279411765 , 0.16009970050972258
milho1_7_4T.png     , milho1     , 57.44300861625514 , 29.61954557151133 , 6.676138813782586 ,  520.0603860294119 , 0.14844059235873927
milho1_8_4T.png     , milho1     , 65.81328125       , 35.623554341072165, 6.948752914855335 ,  586.3737591911766 , 0.15102926210215298
milho1_9_4T.png     , milho1     , 84.34441679526749 , 49.7282812146149  , 7.359268472563096 , 1252.223192401961  , 0.11154052181089559
milho3_10_4T.png    , milho3     , 67.91384259259259 , 57.13559649941125 , 7.049871058508236 , 2449.8112898284317 , 0.09146205534552447
milho3_11_4T.png    , milho3     , 73.63886316872428 , 56.95966686278227 , 7.163022390615034 , 2652.146691176471  , 0.08510512223642791
milho3_12_4T.png    , milho3     , 79.85878086419753 , 63.960218036777064, 7.268381772914762 , 3315.4670955882357 , 0.0760998732503281
milho3_13_4T.png    , milho3     , 71.38422196502057 , 56.71178516107999 , 7.271091851121642 , 2161.813832720589  , 0.09689721252021938
milho3_14_4T.png    , milho3     , 61.273898533950614, 49.2574232936136  , 6.9698977582360655, 1647.0797028186278 , 0.11170325436154009
milho3_1_4T.png     , milho3     , 50.88925925925926 , 41.85261744260425 , 6.636719484350942 , 1563.0501685049019 , 0.1047727388166701
milho3_2_4T.png     , milho3     , 81.27947466563786 , 57.28626795220405 , 7.302594691934477 , 2362.4702512254908 , 0.0791223075780029
milho3_3_4T.png     , milho3     , 75.93563850308642 , 57.77593054125036 , 7.193778775507019 , 2618.049571078432  , 0.0815121275438479
milho3_4_4T.png     , milho3     , 63.893569958847735, 50.883634137685796, 7.139093920974151 , 1128.4927236519611 , 0.13963207585842088
milho3_5_4T.png     , milho3     , 55.6615078446502  , 49.09153526014028 , 6.887031263896171 , 1545.8981311274506 , 0.12169997448192567
milho3_6_4T.png     , milho3     , 55.65132780349794 , 45.10182026199465 , 6.888189811153279 ,  926.0576286764706 , 0.16242854089635447
milho3_7_4T.png     , milho3     , 39.08805941358025 , 26.97307034968512 , 6.003308335769167 ,  449.63262867647063, 0.18509495265661988
milho3_8_4T.png     , milho3     , 51.9267103909465  , 33.56071827284351 , 6.648746648672906 ,  697.1171721813726 , 0.15994766301666125
milho3_9_4T.png     , milho3     , 59.980731738683126, 49.74871481919999 , 6.853030402929713 , 1761.7750153186278 , 0.11652345571814204
